timestamp,scenario,encryption,load_MBps,throughput_MBps,effective_throughput_MBps,latency_s,queue_delay_s,encryption_delay_s,packet_loss
21,Improved_SAN_FC,False,291.7780390615702,291.7780390615702,291.7780390615702,0.171008036504389,0.170808036504389,0.0,0.0
22,Improved_SAN_FC,False,213.34831761167067,213.34831761167067,213.34831761167067,0.11961237327606834,0.11941237327606834,0.0,0.0
23,Improved_SAN_FC,False,315.6636914042782,315.6636914042782,315.6636914042782,0.18761132028879424,0.18741132028879423,0.0,0.0
24,Improved_SAN_FC,False,243.29669986945498,243.29669986945498,243.29669986945498,0.13869618193998667,0.13849618193998667,0.0,0.0
25,Improved_SAN_FC,False,260.433640961468,260.433640961468,260.433640961468,0.14991181732061726,0.14971181732061725,0.0,0.0
26,Improved_SAN_FC,False,221.34764283999908,221.34764283999908,221.34764283999908,0.12464682736846226,0.12444682736846226,0.0,0.0
27,Improved_SAN_FC,False,269.8603960987988,269.8603960987988,269.8603960987988,0.15617608163543842,0.1559760816354384,0.0,0.0
28,Improved_SAN_FC,False,255.6568510920343,255.6568510920343,255.6568510920343,0.1467633933621871,0.1465633933621871,0.0,0.0
29,Improved_SAN_FC,False,269.9524484340691,269.9524484340691,269.9524484340691,0.1562375887875018,0.1560375887875018,0.0,0.0
30,Improved_SAN_FC,False,433.60463669759565,433.60463669759565,433.60463669759565,0.2770168540689717,0.2768168540689717,0.0,0.0
31,Improved_SAN_FC,False,537.4461117952612,537.4461117952612,537.4461117952612,0.3676709808162813,0.3674709808162813,0.0,0.0
32,Improved_SAN_FC,False,548.5919245864447,548.5919245864447,548.5919245864447,0.3781722146234665,0.37797221462346653,0.0,0.0
33,Improved_SAN_FC,False,565.5850398736403,565.5850398736403,565.5850398736403,0.39449666839490927,0.3942966683949093,0.0,0.0
34,Improved_SAN_FC,False,502.7924726522333,502.7924726522333,502.7924726522333,0.33602016084497427,0.3358201608449743,0.0,0.0
35,Improved_SAN_FC,False,516.3658988463003,516.3658988463003,516.3658988463003,0.3482412713921614,0.3480412713921614,0.0,0.0
36,Improved_SAN_FC,False,570.1806157173633,570.1806157173633,570.1806157173633,0.3989780708424455,0.39877807084244554,0.0,0.0
37,Improved_SAN_FC,False,594.3472322696525,594.3472322696525,594.3472322696525,0.4230264945042733,0.42282649450427334,0.0,0.0
38,Improved_SAN_FC,False,543.4259003786801,543.4259003786801,543.4259003786801,0.3732849673353109,0.37308496733531094,0.0,0.0
39,Improved_SAN_FC,False,529.0785817678241,529.0785817678241,529.0785817678241,0.35989194221381055,0.35969194221381057,0.0,0.0
40,Improved_SAN_FC,False,430.8472277378232,430.8472277378232,430.8472277378232,0.27477315524267926,0.2745731552426793,0.0,0.0
41,Improved_SAN_FC,False,425.1827479950646,425.1827479950646,425.1827479950646,0.2701886272224633,0.2699886272224633,0.0,0.0
42,Improved_SAN_FC,False,555.8924882400228,555.8924882400228,555.8924882400228,0.3851384368637068,0.3849384368637068,0.0,0.0
43,Improved_SAN_FC,False,551.6972246991576,551.6972246991576,551.6972246991576,0.38112671926597574,0.38092671926597577,0.0,0.0
44,Improved_SAN_FC,False,466.3538275523042,466.3538275523042,466.3538275523042,0.30428176014158764,0.30408176014158766,0.0,0.0
45,Improved_SAN_FC,False,298.34848560205194,298.34848560205194,298.34848560205194,0.17552878093879815,0.17532878093879814,0.0,0.0
46,Improved_SAN_FC,False,210.26661052478028,210.26661052478028,210.26661052478028,0.11768487889943989,0.11748487889943988,0.0,0.0
47,Improved_SAN_FC,False,322.9091028372201,322.9091028372201,322.9091028372201,0.1927412053595317,0.1925412053595317,0.0,0.0
48,Improved_SAN_FC,False,444.49189627476306,444.49189627476306,444.49189627476306,0.2859535073010957,0.2857535073010957,0.0,0.0
49,Improved_SAN_FC,False,159.67000143353346,159.67000143353346,159.67000143353346,0.0869616142528292,0.08676161425282919,0.0,0.0
50,Improved_SAN_FC,False,584.6592943589061,584.6592943589061,584.6592943589061,0.41328731673486224,0.41308731673486226,0.0,0.0
51,Improved_SAN_FC,False,110.70044484916073,110.70044484916073,110.70044484916073,0.058793378983949714,0.058593378983949715,0.0,0.0
52,Improved_SAN_FC,False,627.1944365533284,627.1944365533284,627.1944365533284,0.45707055272317343,0.45687055272317345,0.0,0.0
53,Improved_SAN_FC,False,597.86447392094,597.86447392094,597.86447392094,0.42659563922384286,0.4263956392238429,0.0,0.0
54,Improved_SAN_FC,False,548.3463711308307,548.3463711308307,548.3463711308307,0.3779391246960127,0.37773912469601273,0.0,0.0
55,Improved_SAN_FC,False,106.23825204532417,106.23825204532417,106.23825204532417,0.05629905900785299,0.05609905900785299,0.0,0.0
56,Improved_SAN_FC,False,296.38691894393827,296.38691894393827,296.38691894393827,0.17417548905894137,0.17397548905894136,0.0,0.0
57,Improved_SAN_FC,False,558.7867385881489,558.7867385881489,558.7867385881489,0.38791967587971427,0.3877196758797143,0.0,0.0
58,Improved_SAN_FC,False,187.43437816478408,187.43437816478408,187.43437816478408,0.10360832679757409,0.10340832679757408,0.0,0.0
59,Improved_SAN_FC,False,439.34529046651295,439.34529046651295,439.34529046651295,0.2817134493124636,0.28151344931246364,0.0,0.0
0,Improved_SAN_FC,True,139.4583529256479,139.4583529256479,138.76106116101965,0.0751557813687977,0.0749557813687977,0.06972917646282395,0.0
1,Improved_SAN_FC,True,148.35823608324074,148.35823608324074,147.61644490282453,0.0803225371852815,0.08012253718528149,0.07417911804162038,0.0
2,Improved_SAN_FC,True,72.605871876297,72.605871876297,72.24284251691552,0.037870485147206506,0.03767048514720651,0.036302935938148505,0.0
3,Improved_SAN_FC,True,71.20503383465311,71.20503383465311,70.84900866547984,0.037116849682688885,0.036916849682688886,0.035602516917326556,0.0
4,Improved_SAN_FC,True,147.63149055087288,147.63149055087288,146.89333309811852,0.07989876933115041,0.0796987693311504,0.07381574527543644,0.0
5,Improved_SAN_FC,True,90.50578655652356,90.50578655652356,90.05325762374095,0.04759777995624842,0.04739777995624842,0.045252893278261784,0.0
6,Improved_SAN_FC,True,131.6811574071195,131.6811574071195,131.0227516200839,0.07068109477093881,0.0704810947709388,0.06584057870355976,0.0
7,Improved_SAN_FC,True,94.62706399804978,94.62706399804978,94.15392867805953,0.04986327704675287,0.04966327704675287,0.04731353199902489,0.0
8,Improved_SAN_FC,True,132.6304387693118,132.6304387693118,131.96728657546524,0.07122527615471136,0.07102527615471135,0.0663152193846559,0.0
9,Improved_SAN_FC,True,63.83656649061625,63.83656649061625,63.51738365816317,0.03317064978389225,0.032970649783892254,0.03191828324530813,0.0
10,Improved_SAN_FC,True,115.15097661428035,115.15097661428035,114.57522173120896,0.06129294441389092,0.06109294441389092,0.057575488307140175,0.0
11,Improved_SAN_FC,True,135.61000964970992,135.61000964970992,134.9319596014614,0.07293693291189088,0.07273693291189087,0.06780500482485496,0.0
12,Improved_SAN_FC,True,139.73313811793892,139.73313811793892,139.03447242734921,0.07531456607713193,0.07511456607713192,0.06986656905896946,0.0
13,Improved_SAN_FC,True,67.37985181312267,67.37985181312267,67.04295255405705,0.0350645086186938,0.0348645086186938,0.033689925906561335,0.0
14,Improved_SAN_FC,True,65.77653231718432,65.77653231718432,65.4476496555984,0.03420668713630286,0.03400668713630286,0.03288826615859216,0.0
15,Improved_SAN_FC,True,312.63578256590364,312.63578256590364,311.0726036530741,0.1854805572950431,0.18528055729504309,0.15631789128295182,0.0
16,Improved_SAN_FC,True,343.2236998796877,343.2236998796877,341.50758138028925,0.20736357413777787,0.20716357413777786,0.17161184993984385,0.0
17,Improved_SAN_FC,True,270.2072415044063,270.2072415044063,268.85620529688424,0.15640786951345917,0.15620786951345916,0.13510362075220314,0.0
18,Improved_SAN_FC,True,232.76399731848858,232.76399731848858,231.60017733189613,0.13191076017312042,0.13171076017312042,0.11638199865924428,0.0
19,Improved_SAN_FC,True,338.70442302679714,338.70442302679714,337.01090091166316,0.20407968746892086,0.20387968746892085,0.16935221151339858,0.0
20,Improved_SAN_FC,True,293.5108816637762,293.5108816637762,292.0433272554573,0.1721969254476938,0.1719969254476938,0.1467554408318881,0.0
21,Improved_SAN_FC,True,217.33585667135165,217.33585667135165,216.2491773879949,0.12211632253596301,0.121916322535963,0.10866792833567583,0.0
22,Improved_SAN_FC,True,244.11827440843325,244.11827440843325,242.89768303639107,0.1392288826692973,0.1390288826692973,0.12205913720421663,0.0
23,Improved_SAN_FC,True,276.19799412846584,276.19799412846584,274.81700415782353,0.16042605449331948,0.16022605449331948,0.13809899706423293,0.0
24,Improved_SAN_FC,True,342.39223153363855,342.39223153363855,340.68027037597034,0.2067580519391653,0.2065580519391653,0.17119611576681928,0.0
25,Improved_SAN_FC,True,302.2529746991503,302.2529746991503,300.74170982565454,0.17823180933012647,0.17803180933012647,0.15112648734957515,0.0
26,Improved_SAN_FC,True,302.9642648990042,302.9642648990042,301.4494435745092,0.1787255658632161,0.1785255658632161,0.1514821324495021,0.0
27,Improved_SAN_FC,True,276.9636202054162,276.9636202054162,275.5788021043891,0.16094159748062611,0.1607415974806261,0.1384818101027081,0.0
28,Improved_SAN_FC,True,340.7291090185435,340.7291090185435,339.02546347345077,0.20554869313412877,0.20534869313412876,0.17036455450927177,0.0
29,Improved_SAN_FC,True,253.9704287482818,253.9704287482818,252.70057660454037,0.14565597218391435,0.14545597218391434,0.1269852143741409,0.0
30,Improved_SAN_FC,True,460.7550032606146,460.7550032606146,458.45122824431155,0.29953831471704734,0.29933831471704736,0.23037750163030732,0.0
31,Improved_SAN_FC,True,516.4863126475648,516.4863126475648,513.9038810843269,0.3483506891718109,0.3481506891718109,0.2582431563237824,0.0
32,Improved_SAN_FC,True,411.6112670953174,411.6112670953174,409.5532107598408,0.25933761446960457,0.2591376144696046,0.20580563354765868,0.0
